ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002086.SZ,20260819,1.97,7.2411,7.2411,0.85,,,3.0432,10.8376,10.7441,,,195894.65,158128.5137,158128.5137,385912.4605,311513.1647
002024.SZ,20260819,1.17,0.3066,0.7772,1.04,186.4427,156.9049,0.8793,0.2214,0.2396,,,926476.7618,919289.6725,362644.6554,1083977.8092,1075568.9139
300948.SZ,20260819,21.02,2.6353,3.9918,0.91,,,3.6147,22.3939,22.3505,,,16437.7149,15515.2712,10242.7749,345520.7672,326131.0006
300626.SZ,20260819,30.12,3.3539,5.7393,0.81,545.9401,366.6914,10.1875,6.5939,6.6319,,0.0564,18000.0,17990.1525,10513.0705,542160.0,541863.318
688420.SH,20260819,21.79,0.6639,1.3603,1.24,,,1.3505,3.7656,3.8516,0.6665,,8843.0,8843.0,4315.75,192688.97,192688.97
600888.SH,20260819,9.79,3.2532,5.5012,0.93,22.9697,21.5619,1.1877,1.926,1.9485,2.4927,1.3279,155308.5949,155308.5949,91843.7544,1520471.0961,1520471.0961
301678.SZ,20260819,44.6,2.3751,2.9801,1.18,84.7115,150.4982,5.9359,11.5741,10.2119,1.1211,2.2422,23955.5467,13897.0967,11075.4967,1068417.53,619810.66
300228.SZ,20260819,7.15,2.7412,2.7834,1.12,17.7171,17.2346,1.682,1.3562,1.3225,1.0972,1.6783,59742.5549,55890.4049,55041.556,427159.2325,399616.36
300144.SZ,20260819,5.89,1.0332,1.6489,1.09,18.7927,19.6955,1.9639,6.8065,6.8977,3.4135,4.2474,260887.4798,258159.7994,161759.2825,1536627.2572,1520561.222
688373.SH,20260819,5.19,1.5377,2.1502,0.64,,,18.7197,24.0231,22.6127,,,65622.838,65622.838,46931.4412,340582.5396,340582.5396
688039.SH,20260819,32.92,1.7429,3.3118,1.24,,,3.5075,11.3131,10.2414,,,11060.1424,11060.1424,5820.6388,364099.8088,364099.8088
600982.SH,20260819,4.76,1.8135,3.6935,0.84,15.2915,14.068,1.1659,1.4046,1.3701,3.1513,3.5714,111762.7485,111762.7485,54876.7377,531990.69,531990.69
301512.SZ,20260819,30.37,2.5641,5.1204,1.34,65.0536,74.7126,2.1493,4.1671,4.0993,0.882,0.882,7466.676,4872.126,2439.78,226763.0716,147966.5881
688177.SH,20260819,20.57,1.2715,4.3619,0.69,,,38.0042,9.1076,8.6893,,,41408.0,41408.0,12070.3423,851762.56,851762.56
300101.SZ,20260819,13.99,2.1584,3.0531,1.83,280.6747,506.6313,4.508,8.3185,8.7296,0.5224,,56790.57,56597.9022,40011.9022,794500.0743,791804.621
000532.SZ,20260819,10.76,1.3969,2.6405,1.21,22.6934,30.6327,2.2863,7.4974,7.4357,0.5576,0.9294,34470.834,34354.9746,18174.812,370906.1308,369659.4772
300964.SZ,20260819,55.65,5.7707,9.2909,0.98,187.3029,178.3213,5.8271,6.789,6.3208,0.2567,0.2567,10685.9597,7841.3758,4870.3327,594673.674,436372.797
000619.SZ,20260819,4.77,1.4432,2.1682,1.18,,,0.8476,0.4635,0.4637,,,44116.8831,36000.0,23962.0607,210437.5176,171720.0
300337.SZ,20260819,9.65,3.3804,4.7048,1.71,171.4627,91.8982,4.4853,1.2403,1.1462,0.1036,0.1036,82194.8677,71141.1711,51115.4622,793180.4733,686512.3011
000596.SZ,20260819,93.0,1.0086,3.0038,0.48,13.8513,17.3947,1.8818,2.6104,2.8695,6.4516,4.7312,52860.0,40860.0,13719.5978,4915980.0,3799980.0
002736.SZ,20260819,9.82,0.216,0.7774,1.1,9.083,9.2707,1.0028,4.1657,4.2065,3.3452,4.5825,1024174.306,961242.9377,267090.1487,10057391.7242,9439405.6708
600746.SH,20260819,6.57,1.0376,4.1614,0.93,86.8114,117.3247,1.408,1.3102,1.3331,0.7505,0.6004,116784.2884,116784.2884,29118.9883,767272.7853,767272.7853
600734.SH,20260819,1.62,1.6696,2.2596,1.29,,,15.3971,40.037,36.4394,,,217830.3106,217785.3106,160919.6716,352885.1022,352812.2022
920699.BJ,20260819,86.2,6.0865,10.0637,0.94,86.8314,101.4322,15.6606,14.8629,15.9275,0.5386,0.3149,6387.542,2922.542,1767.542,550606.1204,251923.1204
603110.SH,20260819,26.17,8.7446,10.7749,1.01,,4737.5322,7.5566,13.8419,12.8893,0.1911,,20122.6732,20122.6732,16330.9289,526610.2739,526610.2739
002545.SZ,20260819,17.85,1.8143,4.0239,1.07,18.4096,15.8363,2.1737,4.5514,4.1563,1.6807,1.6807,124406.2083,113016.3708,50955.2619,2220650.8485,2017342.2045
300460.SZ,20260819,8.24,1.225,1.3576,1.3,,,5.0351,4.1874,4.148,,,28080.4251,28080.4251,25337.6871,231382.7432,231382.7432
600800.SH,20260819,3.27,4.0914,6.5907,0.71,,,3.7092,1.0901,1.1732,,,111004.5216,110973.0216,68890.6014,362984.7804,362881.7754
920982.BJ,20260819,120.2,2.1417,2.6829,0.97,21.2088,22.1629,6.7941,8.6694,8.6212,2.1119,1.2461,11506.534,5546.5106,4427.663,1383085.3868,666690.5741
688551.SH,20260819,38.21,3.9495,7.866,1.1,65.1244,81.897,3.1634,8.1246,8.4196,0.7997,0.5985,10899.4609,10899.4609,5472.6081,416468.3666,416468.3666
920427.BJ,20260819,8.53,2.2363,3.6305,1.08,,,2.7982,9.2975,8.373,1.6999,,10309.5,5090.8014,3135.76,87940.035,43424.5359
300496.SZ,20260819,56.69,4.3907,4.7869,1.3,58.1482,56.908,2.5146,3.3652,3.2484,0.1018,0.3249,46171.7054,36956.69,33897.9134,2617474.2399,2095074.7561
601718.SH,20260819,1.79,0.5815,1.0919,0.73,,,0.6453,1.1271,1.1753,,,436106.9503,436106.9503,232247.1612,780631.4405,780631.4405
301150.SZ,20260819,38.1,4.842,9.3488,0.73,188.9189,88.5355,3.3638,2.101,1.9215,,0.5143,32390.3897,30383.9006,15736.4678,1234073.859,1157626.59
301036.SZ,20260819,21.82,1.135,1.7183,1.12,44.0098,97.7588,1.3223,1.4774,1.4706,0.9166,1.3749,10000.0,7043.4135,4652.3035,218200.0,153687.2062
603315.SH,20260819,11.35,2.059,4.1137,0.98,76.3007,88.0451,2.0912,2.8486,2.8164,0.7314,0.3965,32036.6264,32036.6264,16034.6885,363615.7505,363615.7505
688661.SH,20260819,96.52,2.9919,5.7716,1.06,492.0885,,12.0673,16.8982,17.8288,0.0638,0.0829,15188.7826,15188.7826,7873.5957,1466021.0456,1466021.0456
300112.SZ,20260819,8.49,8.9306,9.6109,1.28,,,2.6343,2.3712,2.4461,,,28795.4106,23759.3447,22077.666,244473.0309,201716.7966
300448.SZ,20260819,5.6,2.4433,3.4088,1.16,,,3.1113,14.7671,15.8079,0.5817,0.5817,67651.7079,64256.7152,46056.8046,378849.576,359837.632
688676.SH,20260819,67.88,3.1053,5.9877,0.93,47.3213,46.9523,6.0385,4.2783,4.1752,0.7389,1.0002,45978.5577,45978.5577,23844.95,3121024.4967,3121024.4967
920419.BJ,20260819,10.71,1.5015,2.7503,0.94,18.3,20.3721,1.7682,1.2881,1.2358,0.9337,1.4006,10330.64,9669.1274,5278.7709,110641.1544,103556.3545
002602.SZ,20260819,13.9,1.1279,1.384,0.67,18.2782,16.3075,3.1723,2.7034,2.5133,,0.43,737068.2322,679682.7627,553909.0958,10245248.397,9447590.364
600796.SH,20260819,5.06,1.5363,2.2838,0.85,26.3573,25.4299,1.2613,2.589,2.6829,0.6126,0.6126,86658.5766,31147.7889,20953.2286,438492.4148,157607.8174
688197.SH,20260819,35.93,4.0118,4.6045,1.23,,,8.0343,616.4917,154.135,,,14871.9343,6400.4882,5576.6242,534348.8042,229969.6057
600129.SH,20260819,15.4,5.8849,9.6648,0.72,70.4306,76.06,2.3798,0.8087,0.8325,,,55141.8185,55141.8185,33575.8361,849184.028,849184.028
002004.SZ,20260819,4.45,1.6338,2.1539,0.99,12.3539,12.8871,0.8475,0.7653,0.7655,4.4783,10.0763,197991.9191,188332.2429,142853.8729,881064.044,838078.468
002742.SZ,20260819,4.29,6.3134,8.405,0.98,,,19.7973,3.2614,4.486,,,68410.2041,52392.1123,39353.8939,293479.758,224762.1519
002647.SZ,20260819,11.99,3.6832,4.5644,1.26,37.6903,,21.7756,16.4704,16.1719,,,113029.1657,101529.1657,81928.3988,1355219.7483,1217334.7483
300276.SZ,20260819,6.41,3.9345,4.7485,1.03,,,5.1298,5.0757,5.2865,,,140104.299,105712.4061,87591.1215,898068.563,677616.5481
920061.BJ,20260819,17.23,2.4106,3.9595,0.74,274.9867,263.2264,4.3496,12.6494,12.6348,0.8241,0.4121,7079.0,3936.44,2396.62,121971.17,67824.8612
688158.SH,20260819,32.5,5.9663,6.7426,0.68,,,6.1829,8.8109,8.4959,,,46070.5081,40987.3908,36268.6836,1497291.575,1332090.175
688268.SH,20260819,145.02,5.4689,9.1915,0.97,136.801,148.3294,9.8629,13.0512,12.6388,0.3876,0.3437,12768.2038,12768.2038,7597.0257,1851644.364,1851644.364
300205.SZ,20260819,4.77,0.4029,0.6628,0.6,,,5.3075,11.9342,18.7658,,,43005.6,43005.6,26143.9595,205136.712,205136.712
301389.SZ,20260819,53.03,6.8865,22.2417,2.02,144.8681,150.3067,6.6955,29.8147,25.1547,0.9764,0.6898,28350.0,28350.0,8777.7047,1503400.5,1503400.5
300536.SZ,20260819,8.86,4.8114,5.1476,1.47,,,9.225,13.5821,13.7212,,,29328.8133,29326.6871,27411.4266,259853.3452,259834.4734
920786.BJ,20260819,7.12,9.6519,11.9774,0.97,30.3676,29.2877,1.9284,1.1281,1.1588,,1.4045,20905.3,13805.1455,11124.759,148845.736,98292.636
001248.SZ,20260819,12.26,6.4642,6.4642,0.98,26.7663,30.3969,1.7631,7.1292,7.1855,,,1332161.286,106240.3791,106240.3791,16332297.4154,1302507.0588
603293.SH,20260819,35.09,5.125,5.125,1.07,25.2993,25.2031,2.1328,1.7412,1.6252,,,17909.0658,3509.6511,3509.6511,628428.9154,123153.6185
301306.SZ,20260819,89.2,15.7491,23.4629,3.96,,,8.954,23.2477,24.4205,,,8440.0,5826.25,3910.79,752848.0,519701.5
001203.SZ,20260819,26.41,1.1331,2.9796,0.85,55.0092,62.0502,5.6248,9.9001,10.3942,0.7296,0.7513,153308.0435,130595.8622,49665.0626,4048865.3364,3449036.6626
002716.SZ,20260819,9.1,5.7066,6.5972,0.55,75.518,54.9253,6.3276,2.0644,1.8681,,,282308.8646,232247.5674,200894.4726,2569010.717,2113452.887
000519.SZ,20260819,14.29,3.0527,5.2136,1.23,477.2556,88.3303,1.9121,2.1458,1.914,,0.1749,139255.8982,139255.8982,81538.1814,1989966.811,1989966.811
920220.BJ,20260819,40.75,8.3394,8.3394,1.62,20.4977,20.4977,3.4724,1.9114,1.9114,,,6620.6262,2073.5837,2073.5837,269790.5177,84498.5358
301566.SZ,20260819,24.95,11.9995,11.9995,0.72,62.7134,61.7644,6.5534,27.5425,26.5185,0.3607,0.2405,40001.0,21108.6774,21108.6774,998024.95,526661.566
600391.SH,20260819,29.4,3.8695,6.0478,1.82,159.4331,211.176,5.4698,2.2451,2.2635,,,33012.9367,33012.9367,21122.2062,970580.436,970580.436
600497.SH,20260819,9.67,2.4747,4.163,0.93,47.0775,40.5225,2.8353,2.0258,1.9283,1.6584,1.0341,504038.0483,504038.0483,299625.7602,4874047.9435,4874047.9435
600295.SH,20260819,13.01,0.6923,3.0007,1.62,15.4108,14.2278,1.6199,1.4145,1.4006,4.6118,5.3805,279877.6254,197557.6254,45577.9458,3641207.9663,2570224.7663
600356.SH,20260819,8.75,1.4182,2.0241,0.83,14.5832,12.7252,0.9354,1.0216,1.0164,1.2432,2.1714,32953.6504,29873.1378,20930.8295,288344.4375,261389.975
300021.SZ,20260819,3.95,3.915,5.296,1.51,82.5837,80.1317,1.5397,1.0737,1.0575,1.3093,0.4987,102236.7469,87338.9156,64563.313,403835.1625,344988.734
000903.SZ,20260819,1.78,1.1382,1.7208,1.6,,,5.5987,0.7354,0.7793,,,193484.441,192026.1648,127011.9255,344402.3032,341806.5648
603079.SH,20260819,13.26,5.6309,10.1579,0.93,40.3267,46.7454,1.5684,2.9679,3.018,,0.7478,18902.9624,18902.9624,10478.6727,250653.2496,250653.2496
300550.SZ,20260819,11.38,1.209,2.4096,0.75,62.6872,152.5704,2.6862,6.8679,6.8866,0.2197,0.2636,26256.0141,26231.6361,13162.0581,298793.5076,298516.0632
603235.SH,20260819,23.11,0.1173,0.9899,0.69,17.1019,19.4554,1.998,4.3143,4.2762,2.9249,2.3657,43778.0,43778.0,5187.3509,1011709.58,1011709.58
600753.SH,20260819,9.75,0.4219,0.6664,0.67,61.8413,46.1992,25.9749,1.2884,1.1812,,,23030.7175,23030.7175,14579.5575,224549.52,224549.52
600189.SH,20260819,7.34,1.166,2.0347,1.04,348.1418,262.3201,4.246,4.173,4.0734,,,71519.7812,71519.7812,40982.5707,524955.1852,524955.1852
300685.SZ,20260819,18.35,2.0896,2.6967,0.65,19.8154,20.1113,3.479,5.9766,6.0358,1.6409,2.4249,39010.5169,38957.1598,30186.9982,715843.042,714863.886
002986.SZ,20260819,12.94,2.0142,2.4075,1.25,,,1.2954,0.6031,0.5779,2.339,,38012.1392,30183.7442,25253.1192,491877.0916,390577.5956
688787.SH,20260819,103.7,4.3235,6.5184,1.08,443.0881,282.4275,8.332,16.5947,15.4867,0.3349,0.0957,6032.518,6032.518,4001.2143,625572.324,625572.324
688500.SH,20260819,37.16,3.2462,4.8531,1.56,,,3.8857,5.5906,5.2962,,,7598.2278,7491.7438,5011.1623,282349.8552,278393.0584
600405.SH,20260819,4.4,1.4378,1.58,0.62,,,86.0191,6.2584,6.404,,,61282.9588,61282.9588,55767.4925,269645.024,269645.024
002251.SZ,20260819,3.55,4.6186,5.9018,0.7,84.6065,86.5982,1.1235,2.267,2.1848,,,268869.9689,222247.2119,173925.9163,954488.3935,788977.5955
000017.SZ,20260819,5.87,1.6419,3.0223,1.24,98.3612,97.86,10.364,5.4975,5.717,,,68918.4933,44082.1951,23947.6218,404551.5363,258762.514
002802.SZ,20260819,11.42,1.485,2.6574,1.05,50.2387,48.5883,3.1685,5.2617,5.2647,0.8623,0.8572,18124.589,14968.3207,8364.7145,206982.8178,170938.2144
688691.SH,20260819,63.63,7.4624,7.4624,1.25,,,6.3293,10.5399,10.0879,0.2672,,12000.0,7296.501,7296.501,763560.0,464276.295
002655.SZ,20260819,34.39,12.9151,15.5732,1.48,168.9555,279.2219,14.3285,8.7064,8.3335,0.0861,0.0872,36458.4,36325.71,30125.5685,1253804.376,1249241.1669
600160.SH,20260819,38.8,1.4099,3.0376,1.04,27.688,25.2264,4.8465,3.8809,3.8499,0.5928,1.4433,269974.6081,269974.6081,125311.1586,10475014.868,10475014.868
000920.SZ,20260819,11.15,1.715,3.6725,1.19,23.8938,23.9315,2.6201,2.6078,2.6255,1.8565,2.009,47262.1118,47259.8618,22070.1104,526972.5265,526947.439
600732.SH,20260819,11.8,1.7837,2.6001,1.03,,,5.2636,1.5985,1.5682,,,211519.4603,210525.3328,144427.2407,2495929.628,2484198.894
001207.SZ,20260819,16.87,1.8924,3.6363,0.74,17.4722,17.324,2.1175,2.1696,2.115,2.4286,3.3729,30313.7744,29262.2092,15228.5788,511393.4686,493653.4827
300841.SZ,20260819,50.26,6.1558,9.0385,1.76,29.7007,26.4926,1.8074,5.6061,5.3559,1.9897,0.9948,12994.6899,12157.5334,8280.0933,653113.1194,611037.4578
000550.SZ,20260819,16.17,0.541,1.7072,0.96,11.7546,11.423,1.1594,0.3563,0.3469,4.4032,3.3801,86321.4,51846.316,16428.716,1395817.038,838354.9944
603399.SH,20260819,14.0,11.7519,14.6735,0.63,,,4.4288,1.323,1.1192,,,51229.0649,51229.0649,41029.0649,717206.84,717206.84
002829.SZ,20260819,19.79,7.1205,8.1864,1.22,,,2.6561,10.8825,11.9773,,,20780.9394,14605.2524,12703.7041,411254.8026,289037.8975
603227.SH,20260819,7.75,1.4266,2.7483,1.9,16.4902,15.7782,1.5748,1.4928,1.5378,2.5806,1.9355,107169.2689,107169.2689,55628.6423,830561.8425,830561.8425
600130.SH,20260819,4.31,3.9126,4.7023,1.33,615.6326,564.1294,3.5548,6.8716,6.5052,,,75000.0,75000.0,62405.36,323250.0,323250.0
002637.SZ,20260819,11.44,8.2815,12.5235,2.59,29.507,26.7932,1.4258,0.4097,0.4179,1.0266,1.0066,47040.1,46497.4666,30747.6866,538138.744,531931.0179
300318.SZ,20260819,4.96,1.0793,2.3065,1.01,,,3.1679,4.9138,4.9851,,,81690.0495,79241.9147,37079.7808,405182.5984,393039.8736
301201.SZ,20260819,35.51,7.6796,9.5601,0.49,,,2.6143,13.5194,11.9874,0.5514,0.5514,15471.3824,10854.4304,8719.3824,549388.7038,385440.8093
603665.SH,20260819,20.4,1.3971,2.3455,1.25,41.079,,4.9233,2.3235,2.3675,,0.7843,16016.7707,16016.7707,9540.1968,326742.108,326742.108
688516.SH,20260819,40.86,3.0034,5.3444,1.39,28.9329,32.3278,3.4983,2.0104,2.1841,5.1521,3.1868,31476.0458,31476.0458,17688.4275,1286111.403,1286111.403
688636.SH,20260819,19.28,5.1518,8.5342,1.48,32.8105,30.0147,2.3706,4.73,4.5521,0.4767,0.5187,17390.6404,17390.6404,10498.1625,335291.5392,335291.5392
000938.SZ,20260819,35.33,8.5303,12.7321,0.82,59.9498,47.5539,6.5077,1.0444,0.9721,0.2123,0.184,286007.9874,286007.2674,191619.7998,10104662.2867,10104636.8491
003010.SZ,20260819,26.51,4.718,6.1672,0.94,42.4184,34.4577,10.4185,2.4029,2.1404,1.7702,1.9226,31105.9476,22614.2182,17299.9787,824618.7345,599502.9722
301662.SZ,20260819,67.08,4.9073,5.6244,0.95,129.9567,65.6186,5.0231,3.8303,3.4672,1.0281,0.6169,11600.0,4459.2018,3890.6581,778128.0,299123.136
600860.SH,20260819,8.36,3.0412,6.8097,0.73,,,5.7653,2.9955,3.0518,,,54748.5988,44404.0788,19830.5736,457698.296,371218.1088
600126.SH,20260819,6.83,2.5627,6.7783,0.55,955.5575,335.5452,1.1866,0.4408,0.506,,0.0732,337718.9083,337718.9083,127681.8671,2306620.1553,2306620.1553
920225.BJ,20260819,14.94,2.7189,3.2976,0.46,22.7808,33.2135,2.5593,4.1093,4.289,1.3387,0.6693,12691.8894,8278.2154,6825.4768,189616.8276,123676.5381
300665.SZ,20260819,9.38,3.8994,4.4103,1.25,,,5.4574,4.1517,4.0991,,,22954.073,21801.0949,19275.7464,215309.1766,204494.2242
300757.SZ,20260819,483.01,5.2885,7.0899,1.3,,,49.7994,85.2341,79.6159,0.0093,0.0093,16760.8111,16256.6797,12126.1205,8095638.8381,7852139.0068
300707.SZ,20260819,11.72,3.4845,4.2736,1.54,69.6725,75.9015,1.8205,2.491,2.3125,0.5139,0.7698,17390.0011,14358.0522,11706.6607,203810.8,168276.346
300204.SZ,20260819,22.91,5.7965,8.8218,0.69,,,15.3147,56.3143,60.8203,,,54134.4345,45366.4501,29808.7121,1240219.8944,1039345.3718
300602.SZ,20260819,40.03,7.2937,9.6759,1.2,64.3936,61.1093,5.6569,3.5968,3.3588,0.0939,0.1487,58644.3631,40117.9301,30240.8221,2347533.7308,1605920.7379
002926.SZ,20260819,8.21,0.5084,0.9443,0.92,14.6574,13.789,0.8542,4.6693,4.5894,1.5225,2.5457,262500.0,262500.0,141322.5126,2155125.0,2155125.0
688290.SH,20260819,65.66,1.4169,3.1128,1.42,,,5.0066,33.5979,28.4126,0.1743,0.0761,10218.9714,10218.9714,4651.5312,670977.5702,670977.5702
300853.SZ,20260819,26.07,7.3391,7.3391,1.37,,,7.4713,12.2681,11.0865,,,14694.91,9831.4077,9831.4077,383096.3037,256304.8587
300694.SZ,20260819,10.57,1.6778,2.3565,1.24,18.6992,17.5668,1.515,1.6282,1.6568,0.7507,0.8042,21707.0376,21678.3876,15434.1953,229443.4128,229140.5823
002012.SZ,20260819,6.58,3.016,3.8623,1.37,97.0708,99.9961,1.9713,4.908,4.8027,0.0608,0.3191,46762.547,46762.547,36515.7553,307697.579,307697.579
000599.SZ,20260819,4.58,1.5516,2.6457,0.97,,,1.8077,2.4162,2.8024,,,244311.3119,81674.2112,47898.9012,1118945.7998,374067.8818
301517.SZ,20260819,38.0,5.1831,8.4784,2.22,,,4.5172,9.4877,9.5924,0.1429,,15123.738,9756.208,5964.238,574702.12,370735.98
002104.SZ,20260819,9.4,5.1818,5.4212,0.82,113.3496,477.7144,3.1199,7.6844,8.9358,0.8562,0.3532,70835.0154,59970.1582,57322.3412,665849.188,563719.504
300507.SZ,20260819,6.22,1.1885,1.8382,1.31,41.8253,52.614,2.3247,2.1795,2.3394,0.9557,0.9606,80400.2307,77834.7148,50322.6444,500089.4306,484131.8962
300692.SZ,20260819,9.17,4.868,5.6442,0.63,75.4789,78.6559,1.6534,5.4007,5.2634,0.2414,0.2483,56227.6116,51310.2041,44254.0682,515607.1837,470514.534
002157.SZ,20260819,2.98,1.9258,2.0722,1.09,,,2.6389,1.8632,1.7721,,,925016.2589,778767.1445,723767.1445,2756548.425,2320726.0772
301616.SZ,20260819,33.78,2.2298,3.1665,1.07,13.7298,13.8811,1.8515,2.7857,2.8041,1.1841,2.3683,8000.0,2840.1791,2000.0,270240.0,95941.2804
000822.SZ,20260819,4.29,0.9771,1.6376,0.74,,,1.0262,0.8092,0.7959,,,89509.1926,89509.1926,53404.3048,383994.4251,383994.4251
688552.SH,20260819,25.58,1.2349,3.9457,1.34,269.9984,,3.3405,10.6478,17.0117,,0.1134,33724.8,33724.8,10554.8701,862680.384,862680.384
002356.SZ,20260819,2.65,1.3407,1.6882,0.87,90.5214,95.1527,5.7974,5.9614,6.6824,,,131125.4521,131124.7021,104133.0962,347482.4425,347480.455
002662.SZ,20260819,3.09,0.9454,1.6307,1.58,18.6258,20.4386,1.0371,1.5922,1.6004,2.3301,1.6181,150000.0,149998.11,86961.3328,463500.0,463494.1599
002593.SZ,20260819,4.41,2.2716,3.2067,1.2,32.2138,27.6881,1.4337,0.9678,0.9607,1.1338,1.1338,80385.8029,56050.4329,39705.0454,354501.378,247182.3963
300063.SZ,20260819,8.88,6.0894,6.7588,0.4,59.2658,57.7938,3.8109,0.8896,0.8304,,,75852.715,62651.6943,56446.071,673572.0648,556347.0072
920119.BJ,20260819,48.0,1.0296,1.0296,1.21,17.8622,17.3872,2.4693,3.5408,3.3659,,0.744,10097.2573,2757.0337,2757.0337,484668.3504,132337.6176
603367.SH,20260819,14.52,3.3515,6.3531,0.84,15.6059,16.095,1.0399,1.9084,1.9479,2.8099,2.3967,45275.4129,45275.4129,23884.6658,657398.9532,657398.9532
002469.SZ,20260819,6.05,2.1694,2.8096,1.28,21.052,29.3016,1.4809,1.5118,1.5624,6.6116,4.9587,64886.263,62840.2911,48521.5248,392561.873,380183.7545
300908.SZ,20260819,24.63,4.6706,9.5796,1.33,18.7488,18.0171,2.0425,3.3232,3.199,3.2481,4.0601,14600.0,12299.2524,5996.5594,359598.0,302930.5275
301235.SZ,20260819,44.17,13.5405,14.9146,0.89,52.1923,47.5535,3.2533,2.6903,2.5666,0.0841,0.3394,13925.0077,10421.8335,9461.6167,615067.25,460332.2311
600236.SH,20260819,10.06,0.1757,1.3397,0.7,24.1788,20.5921,4.3831,7.6299,6.6331,1.6899,2.9125,788237.7802,788237.7802,103396.5922,7929672.0668,7929672.0668
601788.SH,20260819,14.28,0.4869,1.062,0.91,17.6796,16.173,1.0587,6.0674,5.7602,1.5273,0.7668,461078.7639,390669.8839,179122.5656,6584204.6928,5578765.8864
688426.SH,20260819,19.06,1.0361,2.9979,0.76,,,1.6022,11.0796,10.2339,,,11249.3716,11222.7568,3878.8768,214412.9922,213905.8056
603359.SH,20260819,2.08,1.1363,2.1066,0.83,,,0.6613,3.2684,4.3528,,,44609.6,44609.6,24062.5868,92787.968,92787.968
300598.SZ,20260819,35.55,18.3809,25.0324,4.75,,,5.4615,3.4736,3.4578,,,21698.1741,21692.0975,15928.1906,771370.299,771154.155
920177.BJ,20260819,25.39,4.6876,4.6876,3.09,16.7714,16.5772,3.1481,4.4669,4.1993,,,5232.0,1852.8506,1852.8506,132840.48,47043.8767
301314.SZ,20260819,41.44,4.5057,5.0623,0.88,120.3993,129.7317,2.1735,11.4666,11.0842,0.4826,0.5792,5525.0,1825.7362,1624.9999,228956.0,75658.6656
600054.SH,20260819,11.09,1.1423,2.7057,1.48,27.6559,27.872,1.6836,3.8348,3.8091,1.5509,1.2714,72937.944,51330.0,21670.425,808881.7546,569249.7
600685.SH,20260819,25.11,1.0948,2.6443,0.89,35.2023,29.0938,1.9465,1.7274,1.5711,0.5974,0.8562,141350.6378,82143.5181,34009.7481,3549314.5704,2062623.7872
301307.SZ,20260819,50.5,8.1273,8.3148,1.06,,,4.3556,2.7388,2.6418,,,21060.0,10878.134,10632.854,1063530.0,549345.565
600719.SH,20260819,6.9,2.8307,4.2189,0.83,,,7.7702,4.6151,4.61,,,40459.96,40459.96,27146.5816,279173.724,279173.724
000301.SZ,20260819,13.34,0.668,2.1284,2.02,659.4114,71.9944,2.5391,0.7023,0.6928,,,661123.247,660837.3023,207398.2903,8819384.115,8815569.6127
688619.SH,20260819,13.88,1.9548,4.1516,1.29,,,3.914,16.872,16.4673,,,18543.8042,18543.8042,8731.4537,257387.944,257387.944
300723.SZ,20260819,37.03,2.8777,7.8126,0.77,,83.634,8.6409,17.9413,17.7791,,,45169.2766,41918.8758,15440.3796,1672618.4384,1552256.1264
001218.SZ,20260819,24.54,2.0791,3.1664,1.28,20.4026,15.6142,1.3605,0.6612,0.6171,2.0151,2.2126,13425.826,11973.856,7862.056,329469.8682,293838.5244
688306.SH,20260819,8.73,1.3703,3.7865,1.82,877.2074,1326.8478,6.1292,4.1888,3.9691,,0.0906,122828.28,122828.28,44449.3543,1072290.8844,1072290.8844
002891.SZ,20260819,29.74,2.1213,4.053,0.51,26.2192,27.5825,2.8376,1.8334,1.6933,1.1092,0.538,32189.7746,32189.7746,16847.9902,957323.7598,957323.7598
002636.SZ,20260819,61.84,5.5358,16.2505,0.69,149.6912,93.9421,11.8038,10.0485,9.4164,0.1375,0.2021,72800.0,72431.5417,24674.0021,4501952.0,4479166.4336
301349.SZ,20260819,42.88,4.5152,8.6671,1.23,158.2221,97.5245,2.2103,5.2645,4.7781,,0.4971,14249.848,11251.6161,5861.6574,611033.568,482469.4656
603967.SH,20260819,11.37,0.5242,1.5434,0.92,15.1117,13.5674,1.588,0.4453,0.4401,5.277,5.7168,34666.671,34666.671,11774.591,394160.0379,394160.0379
002399.SZ,20260819,10.25,0.387,1.7337,0.5,43.034,39.5298,1.2348,2.745,2.7771,2.439,1.4146,146729.6204,124720.1704,27838.4925,1503978.605,1278381.7425
300175.SZ,20260819,6.0,2.6723,3.5139,0.97,,,5.6691,9.6839,8.6483,,,47080.0,47080.0,35804.704,282480.0,282480.0
603219.SH,20260819,13.43,0.7908,3.4093,1.51,70.4053,137.2148,4.6647,2.358,2.3791,1.4861,0.3715,56140.0,56140.0,13022.123,753960.2,753960.2
688702.SH,20260819,378.0,5.8076,10.2493,1.25,,,69.4404,134.703,131.791,,,41000.0,20299.1783,11502.1068,15498000.0,7673090.04
300801.SZ,20260819,22.79,4.2019,6.3976,0.86,66.4961,37.5849,1.9249,1.7717,1.7249,0.4325,0.4325,21843.0,13754.6376,9034.0176,497801.97,313468.1909
002151.SZ,20260819,28.22,5.3801,5.8149,2.27,,,3.1683,6.9244,6.1053,,,54291.0913,44281.5112,40970.7347,1532094.5598,1249624.2122
